key,counts,addr_ucount,ky_ucount,pd_ucount,law_f,law_m,law_v,counts1,spd_avg,spd_max,visb_avg,visb_max,temp_avg,temp_max,prcp_avg,prcp_max
2016 3 30,1300,77,41,140,369,743,188,33,5.540625,12.4,16069.75,16093.0,6.434375000000001,9.4,0.0,0.0
2016 5 18,1409,77,38,143,402,800,207,34,4.081818181818181,6.7,16070.454545454546,16093.0,14.024242424242424,18.3,0.0,0.0
2014 10 5,1308,77,38,135,368,767,173,33,6.649999999999997,8.2,16069.75,16093.0,12.687500000000002,16.7,1.2814814814814814,17.8
2015 6 13,1366,77,39,136,408,776,182,33,5.474999999999998,9.8,16069.75,16093.0,26.406249999999996,30.6,0.0,0.0
2016 1 6,1279,76,42,144,408,690,181,32,2.625806451612903,5.7,16072.0,16093.0,-1.145161290322581,3.9,0.0,0.0
2016 11 18,1425,76,38,142,415,816,194,33,3.7749999999999977,5.7,16069.75,16093.0,12.165625000000002,19.4,0.0,0.0
2014 3 24,1209,77,37,124,362,673,174,33,6.634374999999996,10.8,16069.75,16093.0,-1.5874999999999992,2.8,0.0,0.0
2014 8 26,1411,77,39,142,440,796,175,36,2.4628571428571426,5.1,16071.742857142857,16093.0,24.17714285714287,27.8,0.0,0.0
2014 10 12,1307,77,39,136,405,734,168,32,3.1193548387096763,5.1,16072.0,16093.0,12.438709677419357,18.3,0.6230769230769231,11.4
2014 11 9,1231,76,43,128,364,693,174,33,4.587499999999997,8.2,16069.75,16093.0,9.806250000000004,13.9,0.0,0.0
2015 6 12,1502,77,43,142,409,888,205,33,4.1031249999999995,10.3,15480.0,16093.0,25.562499999999996,29.4,0.0,0.0
2015 7 13,1339,76,42,140,430,688,221,33,3.321875,6.2,16069.75,16093.0,25.021875,27.8,0.0,0.0
2015 11 16,1258,76,35,135,426,631,201,33,4.256249999999998,5.7,16069.75,16093.0,13.28125,20.0,0.0,0.0
2014 4 16,1303,77,39,141,386,777,140,39,8.765789473684212,11.3,14518.026315789473,16093.0,4.344736842105265,9.4,1.2305555555555552,16.5
2016 1 21,1268,76,40,150,399,703,166,32,5.2935483870967746,9.3,16072.0,16093.0,0.4483870967741936,3.3,0.0,0.0
2016 3 16,1303,76,41,139,373,744,186,35,2.1029411764705883,4.6,16071.117647058823,16093.0,9.988235294117645,13.3,0.018518518518518517,0.3
2016 7 18,1312,76,37,138,456,659,197,37,4.572222222222222,10.3,15446.527777777777,16093.0,26.602777777777778,31.7,0.4724137931034483,4.6
2015 10 3,1192,76,44,138,384,648,160,33,8.953125000000005,11.8,12798.90625,16093.0,11.409374999999999,12.8,2.625,46.0
2015 11 11,1267,77,41,134,393,701,173,40,6.471794871794869,10.3,12020.48717948718,16093.0,12.089743589743584,14.4,0.5800000000000001,11.4
2016 2 4,1376,77,39,149,411,773,192,44,4.944186046511624,14.9,11902.255813953489,16093.0,11.458139534883719,13.0,0.7171428571428572,11.2
2015 5 22,1517,77,41,147,458,849,210,33,4.91875,9.8,16069.75,16093.0,17.334374999999998,24.4,0.0,0.0
2016 1 23,683,76,35,103,214,365,104,48,10.059574468085106,14.9,2576.7659574468084,16093.0,-1.8191489361702127,-0.6,1.186363636363636,7.0
2016 10 12,1305,77,39,150,414,709,182,34,2.639393939393939,4.1,16070.454545454546,16093.0,13.86969696969697,18.9,0.0,0.0
2014 2 7,1412,76,44,137,434,808,170,33,5.496874999999998,7.7,16069.75,16093.0,-2.1718749999999987,0.0,0.0,0.0
2014 2 10,1110,76,41,129,358,633,119,39,6.439473684210525,9.3,12318.605263157895,16093.0,-3.231578947368421,-1.7,0.528125,3.3
2014 11 14,1314,76,42,149,420,739,155,39,5.963157894736839,9.3,15841.131578947368,16093.0,4.431578947368419,6.7,0.4,3.0
2015 3 29,1125,76,35,122,331,659,135,33,6.459374999999997,8.8,15868.625,16093.0,1.2156249999999997,7.2,0.0,0.0
2016 5 23,1335,77,37,139,415,716,204,33,2.69375,6.2,16019.46875,16093.0,16.359374999999996,20.6,0.06,1.5
2014 2 27,1212,76,39,134,337,721,154,36,5.6485714285714295,10.8,14934.114285714286,16093.0,-3.422857142857143,1.0,0.05,0.8
2014 3 23,1134,76,41,129,340,645,149,34,6.2424242424242395,8.2,16070.454545454546,16093.0,6.296969696969697,14.4,0.0,0.0
2014 3 29,1177,77,39,130,317,740,120,39,4.436842105263157,8.8,11688.473684210527,16093.0,8.397368421052631,10.0,1.44,8.0
2014 8 30,1500,77,43,141,459,872,169,33,3.531250000000001,6.7,16069.75,16093.0,21.793749999999992,25.0,0.0,0.0
2014 11 25,1244,77,40,134,409,701,134,33,5.862499999999997,8.8,15906.6875,16093.0,13.512500000000001,16.7,0.49615384615384617,11.4
2015 3 19,1228,76,42,145,399,677,152,33,5.862499999999998,8.2,16069.75,16093.0,1.565625,6.1,0.0,0.0
2015 8 17,1319,76,41,138,396,709,214,33,3.781250000000001,8.2,16069.75,16093.0,26.975,31.1,0.0,0.0
2016 3 12,1356,77,42,148,411,783,162,33,3.8531249999999986,7.7,16069.75,16093.0,9.287499999999998,15.0,0.02,0.5
2014 8 1,1827,76,42,154,563,1030,234,35,4.749999999999997,8.8,15976.470588235294,16093.0,23.95588235294117,27.8,0.0,0.0
2014 10 9,1463,76,37,143,440,828,195,33,6.20625,9.8,16069.75,16093.0,17.421875,20.0,0.02,0.5
2014 10 31,1520,77,40,154,531,800,189,33,3.712499999999998,6.2,16069.75,16093.0,10.293750000000001,12.8,0.0,0.0
2015 10 14,1387,76,40,154,448,758,181,33,5.093749999999997,7.2,16069.75,16093.0,17.9375,20.6,0.0,0.0
2016 8 9,1328,77,36,133,393,733,202,33,3.437500000000001,6.7,16069.75,16093.0,25.721875,30.0,0.0,0.0
2016 9 18,1285,76,42,140,345,725,215,36,4.717142857142853,7.7,16071.742857142857,16093.0,23.165714285714287,26.7,0.0,0.0
2016 9 26,1222,76,36,131,358,672,192,33,3.8812500000000014,7.7,16069.75,16093.0,16.81875,21.7,0.0,0.0
2016 11 5,1293,77,42,132,417,711,165,33,5.0437499999999975,6.7,16069.75,16093.0,12.065625,17.8,0.0,0.0
2014 1 20,1184,76,39,128,361,691,132,33,6.61875,10.3,16069.75,16093.0,4.221875,8.3,0.0,0.0
2014 12 13,1313,76,38,127,411,776,126,33,7.899999999999998,10.8,16069.75,16093.0,3.446875,7.8,0.0,0.0
2014 12 18,1253,76,39,141,428,665,160,33,7.690624999999997,10.3,16069.75,16093.0,5.628125000000001,9.4,0.028571428571428574,0.8
2015 4 21,1329,77,40,145,399,732,198,46,5.051111111111111,9.8,8543.08888888889,16093.0,13.986666666666663,19.4,1.4076923076923078,22.1
2015 9 5,1459,77,41,142,467,819,173,34,4.012121212121211,6.2,16070.454545454546,16093.0,22.387878787878787,27.2,0.0,0.0
2015 10 21,1423,76,39,153,465,758,200,33,3.334374999999998,7.2,16069.75,16093.0,16.20625,21.7,0.0,0.0
2016 3 10,1403,77,43,149,441,755,207,33,3.009374999999999,5.1,16069.75,16093.0,14.840624999999998,20.0,0.0,0.0
2016 10 4,1314,76,39,146,430,683,201,35,3.905882352941177,7.7,14588.70588235294,16093.0,18.029411764705877,21.1,0.0,0.0
2014 1 28,1215,76,38,137,389,672,154,33,6.040624999999999,9.8,16069.75,16093.0,-6.8531249999999995,-1.7,0.0,0.0
2015 2 5,1131,76,38,141,391,591,149,37,7.713888888888892,14.9,14353.194444444445,16093.0,0.19166666666666668,3.3,0.0,0.0
2015 2 12,1192,76,41,135,379,664,149,37,3.9666666666666663,8.8,13963.638888888889,16093.0,-0.13611111111111152,3.9,0.0,0.0
2015 10 4,1318,76,40,145,424,717,177,36,7.734285714285712,10.3,16071.742857142857,16093.0,14.634285714285715,18.3,0.1576923076923077,4.1
2016 1 2,1192,76,36,134,384,669,139,33,6.503124999999995,9.3,16069.75,16093.0,3.0875000000000004,5.0,0.0,0.0
2016 3 18,1401,77,40,145,411,798,192,33,6.684375,13.9,16069.75,16093.0,11.346874999999999,14.4,0.0,0.0
2016 9 28,1316,77,39,137,416,727,173,43,5.042857142857141,9.3,12984.761904761905,16093.0,18.285714285714285,21.1,0.1769230769230769,4.6
2016 11 21,1058,77,38,135,353,555,150,33,11.043750000000003,15.4,15705.5625,16093.0,4.346874999999999,5.6,0.215625,6.9
2014 6 3,1384,77,41,149,439,735,210,33,3.8124999999999996,7.2,16069.75,16093.0,20.940624999999994,26.7,0.0,0.0
2014 9 6,1474,76,46,149,452,849,173,39,4.568421052631575,7.2,15280.394736842105,16093.0,25.831578947368417,30.0,0.011538461538461537,0.3
2014 10 4,1421,76,41,144,465,789,167,39,6.586842105263157,11.3,12760.78947368421,16093.0,18.897368421052636,21.7,1.4870967741935481,16.0
2014 11 24,1302,77,39,141,465,661,176,51,8.474000000000004,13.9,7924.64,16093.0,14.424,16.1,0.9142857142857143,10.0
2015 4 12,1217,76,41,136,378,688,151,33,4.540624999999998,8.2,16069.75,16093.0,10.396875000000001,15.6,0.0,0.0
2016 5 7,1288,76,37,134,399,732,157,41,3.764999999999996,8.8,10935.675,16093.0,10.725000000000001,13.3,0.540625,17.3
2016 8 27,1351,77,41,144,409,775,167,33,4.624999999999999,7.2,16069.75,16093.0,27.315624999999997,30.6,0.0,0.0
2014 4 14,1205,77,40,130,400,630,175,34,9.433333333333334,15.4,15863.575757575758,16093.0,13.442424242424247,18.3,0.0,0.0
2014 4 21,1204,77,38,132,365,672,167,33,2.6656249999999995,4.6,16069.75,16093.0,8.925000000000002,13.9,0.0,0.0
2014 9 26,1425,77,45,148,440,822,163,33,4.596874999999999,6.7,16069.75,16093.0,19.228125,25.6,0.36666666666666664,5.8
2015 10 26,1207,77,39,122,388,652,167,33,4.137499999999998,9.3,16069.75,16093.0,11.375000000000002,15.6,0.02,0.5
2016 3 21,1134,77,36,135,350,628,156,42,5.087804878048781,11.8,11527.268292682927,16093.0,3.6609756097560973,10.6,0.28,2.0
2016 3 29,1224,77,38,133,366,706,152,33,11.79375,14.9,16069.75,16093.0,10.309375,13.9,0.6481481481481481,12.2
2016 6 12,1300,77,37,131,365,743,192,33,7.759375000000004,12.9,16069.75,16093.0,26.94375,30.6,0.0,0.0
2014 10 10,1509,76,44,156,494,821,194,33,3.5906249999999975,7.7,16069.75,16093.0,15.368750000000002,17.8,0.0,0.0
2014 11 1,1480,76,36,143,500,813,167,37,8.027777777777779,10.8,14750.833333333334,16093.0,8.808333333333335,12.2,1.6781249999999999,16.0
2015 4 1,1823,77,41,152,486,1149,188,37,5.205555555555552,8.2,16072.333333333334,16093.0,5.163888888888888,11.1,0.1,0.8
2015 9 19,1511,77,45,153,516,812,183,44,3.773170731707314,6.7,11672.707317073171,16093.0,22.534146341463416,26.1,0.0,0.0
2016 3 14,1066,76,41,133,351,555,160,38,6.821621621621622,9.8,13239.027027027027,16093.0,8.608108108108107,12.2,0.7428571428571429,8.0
2016 8 26,1420,77,39,146,427,813,180,33,4.787499999999998,7.7,16069.75,16093.0,27.231249999999996,33.3,0.0,0.0
2014 4 2,1402,77,38,139,418,785,199,33,2.49375,5.1,16069.75,16093.0,6.300000000000001,8.3,0.06153846153846154,0.8
2014 5 24,1347,76,39,137,403,763,181,40,3.7589743589743567,7.2,14744.76923076923,16093.0,15.997435897435894,20.0,1.0205882352941178,8.1
2016 2 6,1248,76,39,142,368,739,141,33,4.162499999999998,8.2,16069.75,16093.0,0.696875,3.3,0.8576923076923078,19.3
2016 2 26,1302,77,37,139,410,705,187,33,10.040625000000004,13.4,16069.75,16093.0,3.034374999999999,5.6,0.037037037037037035,1.0
2016 11 29,1113,76,36,133,344,615,154,43,6.971428571428573,11.3,9848.166666666666,16093.0,13.035714285714281,15.0,2.2916666666666665,17.0
2014 3 10,1252,76,41,138,407,678,167,36,5.028571428571426,9.8,15106.2,16093.0,5.1914285714285695,10.6,0.0,0.0
2014 5 21,1536,77,44,150,482,858,196,33,3.9468749999999977,5.7,16069.75,16093.0,20.603124999999995,23.3,0.0,0.0
2015 2 11,1178,76,39,131,369,672,137,33,5.715624999999998,8.8,16069.75,16093.0,-1.3750000000000002,2.2,0.0,0.0
2016 4 8,1346,76,41,146,428,724,194,33,8.190625,10.3,16069.75,16093.0,9.000000000000004,12.2,0.11379310344827585,1.5
2016 5 10,1355,77,39,136,402,749,204,33,4.515624999999999,8.2,16069.75,16093.0,14.006249999999994,18.3,0.0,0.0
2016 11 27,1114,77,36,132,347,624,143,33,6.224999999999997,8.8,16069.75,16093.0,7.378125000000001,11.1,0.0,0.0
2014 2 23,1187,76,37,135,327,741,119,33,2.8218749999999995,5.7,16069.75,16093.0,6.803124999999999,12.8,0.0,0.0
2015 5 21,1326,77,38,130,413,730,183,33,3.359375,6.7,16069.75,16093.0,13.403124999999998,15.6,0.0,0.0
2015 5 25,1253,76,40,128,335,739,179,33,5.075,12.4,16069.75,16093.0,18.95625,25.0,0.0,0.0
2015 12 15,1383,76,39,141,461,735,187,39,8.592105263157892,11.8,11513.184210526315,16093.0,15.731578947368426,17.2,1.4848484848484849,9.1
2016 7 7,1337,77,42,146,385,747,205,33,4.075,8.2,15460.9375,16093.0,26.265625000000004,30.6,0.08076923076923077,1.5
2016 9 13,1250,76,39,144,412,660,178,33,4.534375,8.2,16069.75,16093.0,21.178125,25.6,0.0,0.0
2016 11 15,1155,76,39,143,371,606,178,46,6.135555555555559,11.8,10867.533333333333,16093.0,10.304444444444442,12.8,2.341025641025641,23.0
2015 2 17,1041,76,39,128,340,586,115,40,3.6717948717948716,6.7,10384.23076923077,16093.0,-6.764102564102568,-2.8,0.37352941176470594,4.0
2015 9 16,1400,77,42,151,454,744,202,33,2.0406250000000004,4.6,15944.75,16093.0,23.131249999999994,28.9,0.0,0.0
2015 12 23,1218,77,37,140,386,676,156,53,3.115384615384614,8.2,3604.923076923077,16093.0,12.13076923076923,15.6,1.5454545454545454,14.2
2016 10 14,1329,76,41,145,446,696,187,33,5.062499999999998,8.8,16069.75,16093.0,13.250000000000002,17.2,0.03333333333333333,0.3
2014 1 21,992,76,37,122,320,539,133,44,7.004651162790695,10.3,7399.418604651163,16093.0,-3.969767441860466,5.6,0.25,2.0
2016 7 14,1390,76,40,138,431,759,200,44,4.506976744186044,8.8,14154.976744186046,16093.0,25.311627906976742,29.4,0.4483870967741935,7.1
2016 8 10,1434,77,41,144,454,788,192,36,5.968571428571425,10.3,15635.628571428571,16093.0,25.95428571428572,28.9,0.0,0.0
2016 11 26,1212,76,41,135,364,694,154,35,4.564705882352943,8.8,15202.588235294117,16093.0,9.726470588235296,12.0,0.0,0.0
2014 3 7,1471,76,41,143,461,860,150,36,4.5457142857142845,7.2,15469.085714285715,16093.0,-0.8971428571428571,2.0,0.0,0.0
2014 7 9,1434,77,41,144,434,803,197,33,6.812499999999997,14.4,15906.6875,16093.0,24.753124999999997,28.3,0.0,0.0
2014 12 3,1184,76,37,134,380,623,181,47,4.7369565217391285,8.8,9452.891304347826,16093.0,7.532608695652174,9.0,0.4560975609756097,3.0
2015 4 9,1199,76,40,143,380,668,151,36,5.294285714285712,7.2,13231.314285714287,16093.0,4.528571428571426,6.7,0.03428571428571429,0.3
2015 9 17,1386,77,41,141,416,767,203,33,2.546875,5.7,16069.75,16093.0,23.434375,28.9,0.0,0.0
2016 1 18,1040,76,37,127,317,577,146,39,8.028947368421056,12.4,15079.921052631578,16093.0,-1.9210526315789473,0.0,0.10588235294117646,1.3
2014 4 8,1344,77,40,136,428,755,161,47,5.389130434782607,12.4,5630.304347826087,16093.0,11.297826086956524,18.3,1.2375,8.9
2015 5 8,1377,77,41,149,445,734,198,52,2.519607843137254,5.1,5733.568627450981,16093.0,14.613725490196078,21.7,0.0,0.0
2016 2 7,1133,76,37,128,354,625,154,33,3.1437499999999985,6.2,16069.75,16093.0,2.98125,6.7,0.0,0.0
2016 5 26,1394,77,40,145,438,754,202,33,4.371874999999999,8.8,16069.75,16093.0,23.224999999999998,27.8,0.0,0.0
2016 10 28,1338,77,37,140,428,722,188,35,8.723529411764707,13.9,15457.176470588236,16093.0,10.876470588235293,16.1,1.4933333333333332,13.7
2014 9 20,1636,77,42,146,494,922,220,36,4.208571428571429,8.2,16071.742857142857,16093.0,18.428571428571427,23.9,0.0,0.0
2015 5 24,1260,77,40,127,368,728,164,33,6.515625000000002,9.8,16069.75,16093.0,16.859375,22.2,0.0,0.0
2016 4 3,1109,76,37,132,346,600,163,41,11.407500000000002,20.1,15332.325,16093.0,5.697500000000002,9.0,0.4272727272727273,6.9
2014 5 26,1288,77,37,119,405,698,185,33,4.909374999999999,9.3,16069.75,16093.0,21.903124999999996,29.4,0.0,0.0
2014 11 17,1084,76,41,124,367,581,136,50,3.3795918367346913,8.2,8410.42857142857,16093.0,7.89795918367347,12.0,2.272340425531915,18.0
2015 1 4,902,76,33,109,296,491,115,49,3.8791666666666633,7.2,7720.666666666667,16093.0,8.689583333333337,12.2,2.0435897435897434,23.9
2015 2 13,1155,76,39,131,376,633,146,33,9.806250000000002,14.4,16069.75,16093.0,-7.481249999999998,1.7,0.0,0.0
2015 5 1,1886,76,40,148,528,1148,210,33,4.481249999999999,7.2,16069.75,16093.0,10.63125,12.8,0.0,0.0
2015 8 7,1533,77,40,150,489,847,197,34,3.336363636363637,7.2,16070.454545454546,16093.0,24.933333333333334,29.4,0.0,0.0
2015 10 9,1475,76,46,142,484,807,184,39,5.013157894736841,10.3,15480.552631578947,16093.0,18.77105263157895,22.8,0.35862068965517235,4.1
2016 12 6,1152,77,37,133,333,652,167,33,3.6593749999999985,5.7,16069.75,16093.0,6.250000000000003,8.3,0.27599999999999997,5.6
2015 3 28,1224,76,40,135,404,687,133,33,7.115624999999999,9.3,15806.125,16093.0,3.771875000000001,7.8,0.19999999999999998,5.8
2015 12 29,1118,76,36,141,359,607,152,41,6.162499999999996,9.3,10443.675,16093.0,5.507499999999999,9.0,1.2578947368421052,12.0
2016 7 8,1248,77,34,140,389,676,183,39,4.228947368421052,9.8,15776.973684210527,16093.0,25.565789473684216,29.4,0.23448275862068965,2.0
2015 2 7,1167,76,42,134,341,675,151,35,4.105882352941173,5.7,15787.117647058823,16093.0,-1.0852941176470583,2.2,0.0,0.0
2016 6 5,1267,76,38,128,405,689,173,53,5.623076923076921,9.3,11872.365384615385,16093.0,20.142307692307693,22.0,1.0484848484848484,12.2
2016 11 1,1436,76,42,147,425,815,196,33,2.8718749999999997,5.7,16069.75,16093.0,9.584375000000003,14.4,0.0,0.0
2014 7 16,1449,77,43,151,439,819,191,45,3.6749999999999985,8.2,14742.75,16093.0,23.152272727272727,28.3,2.7457142857142856,26.2
2014 7 27,1425,77,41,133,428,819,178,36,5.265714285714284,7.7,16071.742857142857,16093.0,24.37999999999999,28.3,0.1733333333333333,2.3
2014 8 7,1419,77,40,152,437,794,188,31,4.743333333333333,7.7,16074.4,16093.0,24.869999999999994,29.4,0.0,0.0
2014 12 4,1141,76,41,137,377,611,153,33,5.181249999999997,8.2,16069.75,16093.0,5.668749999999998,8.3,0.37407407407407406,3.8
2015 6 4,1320,76,42,150,428,745,147,37,4.9194444444444425,9.8,16072.333333333334,16093.0,14.93888888888889,19.4,0.0,0.0
2015 11 12,1364,76,40,147,455,727,182,46,4.039999999999999,8.8,15969.177777777777,16093.0,13.228888888888886,15.6,0.20322580645161287,2.3
2015 12 5,1376,77,39,134,427,766,183,33,2.5718749999999995,5.7,16069.75,16093.0,7.199999999999999,11.1,0.0,0.0
2016 3 20,1115,76,36,126,343,615,157,34,4.74242424242424,7.7,15534.060606060606,16093.0,4.087878787878788,7.8,0.0,0.0
2016 12 9,1206,76,42,146,384,665,157,33,9.015625000000002,13.4,16069.75,16093.0,2.7718750000000005,5.6,0.0,0.0
2014 1 6,1151,76,38,120,396,633,122,51,8.012,12.4,5212.88,16093.0,8.251999999999999,11.7,0.811627906976744,6.0
2015 3 1,1343,76,39,136,383,804,156,43,2.9119047619047613,6.7,10235.857142857143,16093.0,-3.2428571428571433,0.6,0.6,5.0
2015 6 6,1395,77,41,141,408,835,152,44,3.690697674418604,8.2,13953.837209302326,16093.0,18.723255813953486,25.0,0.33548387096774196,5.0
2014 1 22,983,77,40,128,305,562,116,41,8.997499999999999,12.4,10734.225,16093.0,-10.672499999999998,-7.8,0.4194444444444445,8.9
2014 7 20,1465,77,44,147,461,809,195,35,4.523529411764706,7.7,16071.117647058823,16093.0,22.202941176470585,25.6,0.0,0.0
2014 7 24,1459,77,42,147,435,835,189,37,4.986111111111109,9.8,15804.111111111111,16093.0,25.325,27.8,0.0896551724137931,0.5
2014 7 28,1404,76,38,132,421,769,214,39,6.207894736842104,11.3,15169.28947368421,16093.0,25.018421052631577,28.9,1.2781250000000002,12.0
2015 1 20,1265,76,41,140,414,693,158,33,5.581249999999998,8.2,16069.75,16093.0,3.85,5.0,0.0,0.0
2015 7 20,1416,76,40,146,428,771,217,33,4.375,7.2,15969.1875,16093.0,29.778124999999996,34.4,0.0,0.0
2015 7 30,1392,77,42,150,444,770,178,44,5.362790697674418,10.3,14541.302325581395,16093.0,26.06744186046512,28.3,2.2222222222222223,12.7
2015 12 20,1180,76,36,129,385,636,159,33,6.028124999999997,9.8,16069.75,16093.0,4.25,6.7,0.0,0.0
2016 3 7,1190,77,37,130,360,662,168,33,5.065624999999999,9.8,16069.75,16093.0,5.418749999999999,11.7,0.0,0.0
2016 4 12,1257,76,43,142,364,730,163,39,8.405263157894735,12.9,13000.368421052632,16093.0,11.026315789473681,15.0,0.45588235294117646,4.0
2016 10 5,1281,77,38,132,398,678,205,35,3.361764705882351,5.1,16071.117647058823,16093.0,15.335294117647054,19.4,0.0,0.0
2016 1 15,1489,76,40,148,493,813,183,33,2.6781250000000005,7.7,16069.75,16093.0,4.63125,10.6,0.0,0.0
2016 11 3,1369,76,40,142,417,714,238,33,4.971875000000002,9.8,13948.34375,16093.0,17.290625,22.2,0.0,0.0
2016 11 19,1225,77,40,141,374,688,163,35,3.170588235294116,7.2,16071.117647058823,16093.0,11.96470588235294,15.6,0.0,0.0
2014 1 13,1322,77,38,136,419,758,145,33,5.3375,11.3,15969.1875,16093.0,4.450000000000002,9.4,0.0,0.0
2014 8 14,1560,77,43,151,443,947,170,33,5.690624999999997,7.2,16069.75,16093.0,22.631249999999994,26.1,2.814814814814815,74.2
2015 1 1,1865,77,37,130,565,1125,175,33,7.4718750000000025,11.8,16069.75,16093.0,0.4187500000000003,4.4,0.0,0.0
2015 6 11,1394,77,41,148,393,815,186,33,4.874999999999998,7.2,15856.40625,16093.0,23.712499999999995,29.4,0.0,0.0
2015 7 10,1380,77,40,138,403,793,184,40,5.317948717948715,8.8,15114.923076923076,16093.0,24.83846153846154,29.4,1.5125,8.1
2016 11 9,1170,76,34,131,336,669,165,36,2.85142857142857,5.1,15233.0,16093.0,12.817142857142853,15.6,0.02258064516129032,0.3
2016 4 26,1240,77,38,140,377,702,161,40,4.271794871794869,12.9,15455.02564102564,16093.0,13.189743589743593,17.8,0.11212121212121212,0.5
2014 4 9,1413,76,43,141,374,865,174,33,6.6312500000000005,11.3,16069.75,16093.0,12.112500000000002,16.7,0.256,6.4
2015 1 27,809,75,37,113,251,432,126,49,9.470833333333335,12.4,4647.25,16093.0,-4.158333333333335,-2.8,0.49756097560975626,8.4
2015 7 25,1536,77,39,127,456,867,213,33,3.953124999999999,6.2,16069.75,16093.0,25.331249999999997,28.9,0.0,0.0
2016 5 22,1247,77,40,133,361,714,172,34,3.6181818181818164,5.7,15723.878787878788,16093.0,15.20909090909091,20.6,0.35625,2.5
2014 6 5,1335,77,42,147,382,765,188,42,4.49512195121951,8.2,12624.073170731708,16093.0,19.38048780487805,24.4,1.0138888888888888,7.0
2014 10 20,1379,77,38,137,446,735,198,33,4.681249999999998,8.2,16069.65625,16093.0,10.131250000000001,16.1,0.0,0.0
2015 4 28,1287,76,39,142,402,722,163,34,7.248484848484845,9.3,16070.454545454546,16093.0,14.569696969696968,21.7,0.0,0.0
2015 10 6,1420,77,40,146,472,765,183,33,2.8093749999999997,5.1,16069.75,16093.0,16.343749999999996,22.8,0.0,0.0
2016 2 20,1380,76,40,147,414,798,168,35,6.8676470588235246,9.3,16071.117647058823,16093.0,7.705882352941177,14.4,0.0,0.0
2016 5 21,1319,76,42,142,422,740,157,33,2.9406249999999994,6.7,16069.75,16093.0,14.390625000000005,16.7,0.023076923076923075,0.3
2016 5 30,1210,77,36,124,362,658,190,47,4.423913043478256,8.2,8085.108695652174,16093.0,20.226086956521737,24.4,2.433333333333333,24.0
2014 4 1,1694,77,44,150,508,988,198,33,5.240624999999996,9.8,16069.75,16093.0,7.51875,12.8,0.27307692307692305,5.3
2014 4 26,1354,77,41,130,385,785,184,48,4.874468085106379,7.7,13938.170212765957,16093.0,10.51276595744681,18.9,1.4297297297297298,18.0
2014 6 7,1348,77,41,141,402,753,193,33,3.843749999999999,6.2,16069.75,16093.0,21.971875,26.1,0.0,0.0
2014 12 27,1006,76,39,120,359,505,142,33,3.0062499999999983,4.6,16069.75,16093.0,6.89375,12.2,0.0,0.0
2015 3 24,1172,77,41,136,353,668,151,33,4.4812499999999975,6.7,16069.75,16093.0,0.9749999999999999,5.6,0.0,0.0
2015 8 28,1503,77,41,147,502,809,192,33,3.321875,6.7,16069.75,16093.0,22.968750000000007,27.2,0.0,0.0
2016 1 31,1145,76,39,138,346,636,163,33,3.9781249999999972,7.7,16069.75,16093.0,4.478125,8.9,0.0,0.0
2014 5 6,1468,76,43,152,424,838,206,34,5.330303030303027,8.8,16073.272727272728,16093.0,15.700000000000001,20.0,0.0,0.0
2014 5 18,1292,77,39,123,372,765,155,34,4.036363636363635,6.7,16070.454545454546,16093.0,16.18181818181818,19.4,0.0,0.0
2015 9 11,1498,76,46,156,495,798,205,38,4.894594594594593,7.7,15210.216216216217,16093.0,22.640540540540538,27.2,1.3034482758620685,30.0
2015 10 27,1231,77,40,142,394,632,205,33,3.093749999999999,5.7,16069.75,16093.0,10.44375,15.0,0.0,0.0
2015 11 5,1364,76,42,147,472,714,178,46,1.2577777777777783,3.1,7872.222222222223,16093.0,15.259999999999993,20.0,0.022222222222222223,0.3
2015 11 8,1140,77,38,124,371,618,151,33,6.074999999999997,9.8,16069.75,16093.0,12.281249999999996,15.0,0.0,0.0
2014 1 5,1016,76,42,122,296,600,120,45,2.429545454545453,6.7,11850.5,16093.0,-0.225,4.0,0.13333333333333333,2.0
2015 12 10,1356,77,40,142,429,740,187,33,4.109374999999997,7.7,15918.90625,16093.0,12.349999999999996,14.4,0.0,0.0
2016 4 5,1146,76,37,139,354,643,149,36,7.705714285714287,11.8,15957.457142857143,16093.0,0.862857142857143,5.6,0.7586206896551724,8.1
2016 5 20,1473,76,40,149,432,834,207,33,2.95,6.7,16069.75,16093.0,16.35,23.9,0.0,0.0
2014 12 24,951,76,34,113,351,479,121,55,3.970370370370369,9.8,1972.537037037037,4828.0,9.914814814814816,13.3,1.7499999999999998,16.0
2015 10 7,1349,77,40,142,421,756,172,33,2.9187499999999993,4.6,16069.75,16093.0,17.725000000000005,21.7,0.0,0.0
2016 1 12,1247,76,39,142,377,685,185,33,5.403125,11.3,16069.75,16093.0,0.45000000000000007,7.2,0.0,0.0
2016 1 16,1323,77,40,133,419,742,162,38,5.497297297297295,8.8,15448.783783783783,16093.0,8.737837837837839,12.2,0.7212121212121212,8.0
2016 7 3,1321,77,41,137,395,760,166,33,4.378125,7.7,16069.75,16093.0,23.943750000000005,26.7,0.0,0.0
2014 1 18,1398,77,43,144,413,838,147,43,4.102380952380953,9.8,13513.880952380952,16093.0,3.5952380952380953,5.6,0.45142857142857146,6.0
2014 12 8,1058,76,41,133,359,556,143,35,7.114705882352937,9.3,16071.117647058823,16093.0,-0.7323529411764703,1.7,0.052000000000000005,1.3
